"gene","removal_reason"
"Vigun10g113100","low readcount"
"Vigun10g113400","low readcount"
"Vigun10g113600","low readcount"
"Vigun10g114800","low readcount"
"Vigun10g114866","low readcount"
"Vigun10g114932","low readcount"
"Vigun10g115200","low readcount"
"Vigun10g115300","low readcount"
"Vigun10g115400","low readcount"
"Vigun10g115500","low readcount"
"Vigun10g115801","low readcount"
"Vigun10g116000","low readcount"
"Vigun10g116100","low readcount"
"Vigun10g116200","low readcount"
"Vigun10g116400","low readcount"
"Vigun10g116501","low readcount"
"Vigun10g116600","low readcount"
"Vigun10g116700","low readcount"
"Vigun10g117200","low readcount"
"Vigun10g117400","low readcount"
"Vigun10g117500","low readcount"
"Vigun10g118000","low readcount"
"Vigun10g118400","low readcount"
"Vigun10g118500","low readcount"
"Vigun10g118600","low readcount"
"Vigun10g119000","low readcount"
"Vigun10g119500","low readcount"
"Vigun10g121100","low readcount"
"Vigun10g121300","low readcount"
"Vigun10g121500","low readcount"
"Vigun10g122000","low readcount"
"Vigun10g122200","low readcount"
"Vigun10g122600","low readcount"
"Vigun10g122933","low readcount"
"Vigun10g123700","low readcount"
"Vigun10g124400","low readcount"
"Vigun10g124500","low readcount"
"Vigun10g124800","low readcount"
"Vigun10g125000","low readcount"
"Vigun10g125100","low readcount"
"Vigun10g125400","low readcount"
"Vigun10g126400","low readcount"
"Vigun10g126900","low readcount"
"Vigun10g127200","low readcount"
"Vigun10g127800","low readcount"
"Vigun10g127900","low readcount"
"Vigun10g128100","low readcount"
"Vigun10g128200","low readcount"
"Vigun10g128300","low readcount"
"Vigun10g128400","low readcount"
"Vigun10g128500","low readcount"
"Vigun10g129200","low readcount"
"Vigun10g130200","low readcount"
"Vigun10g130400","low readcount"
"Vigun10g130500","low readcount"
"Vigun10g130600","low readcount"
"Vigun10g131000","low readcount"
"Vigun10g131300","low readcount"
"Vigun10g131500","low readcount"
"Vigun10g131600","low readcount"
"Vigun10g131800","low readcount"
"Vigun10g131900","low readcount"
"Vigun10g132400","low readcount"
"Vigun10g132600","low readcount"
"Vigun10g132800","low readcount"
"Vigun10g133200","low readcount"
"Vigun10g133250","low readcount"
"Vigun10g133300","low readcount"
"Vigun10g133400","low readcount"
"Vigun10g133700","low readcount"
"Vigun10g134400","low readcount"
"Vigun10g136550","low readcount"
"Vigun10g137301","low readcount"
"Vigun10g137500","low readcount"
"Vigun10g137800","low readcount"
"Vigun10g137900","low readcount"
"Vigun10g138000","low readcount"
"Vigun10g138200","low readcount"
"Vigun10g138500","low readcount"
"Vigun10g138600","low readcount"
"Vigun10g139200","low readcount"
"Vigun10g139400","low readcount"
"Vigun10g139500","low readcount"
"Vigun10g139700","low readcount"
"Vigun10g139800","low readcount"
"Vigun10g139900","low readcount"
"Vigun10g140200","low readcount"
"Vigun10g140300","low readcount"
"Vigun10g140400","low readcount"
"Vigun10g140500","low readcount"
"Vigun10g140600","low readcount"
"Vigun10g141033","low readcount"
"Vigun10g141066","low readcount"
"Vigun10g141150","low readcount"
"Vigun10g141200","low readcount"
"Vigun10g141500","low readcount"
"Vigun10g141700","low readcount"
"Vigun10g141800","low readcount"
"Vigun10g141900","low readcount"
"Vigun10g142300","low readcount"
"Vigun10g142500","low readcount"
"Vigun10g142600","low readcount"
"Vigun10g142700","low readcount"
"Vigun10g142800","low readcount"
"Vigun10g143100","low readcount"
"Vigun10g143300","low readcount"
"Vigun10g143500","low readcount"
"Vigun10g143800","low readcount"
"Vigun10g144200","low readcount"
"Vigun10g144300","low readcount"
"Vigun10g144500","low readcount"
"Vigun10g144600","low readcount"
"Vigun10g145200","low readcount"
"Vigun10g145500","low readcount"
"Vigun10g145900","low readcount"
"Vigun10g146100","low readcount"
"Vigun10g146500","low readcount"
"Vigun10g146600","low readcount"
"Vigun10g146700","low readcount"
"Vigun10g147000","low readcount"
"Vigun10g147300","low readcount"
"Vigun10g147400","low readcount"
"Vigun10g147700","low readcount"
"Vigun10g148200","low readcount"
"Vigun10g148300","low readcount"
"Vigun10g148900","low readcount"
"Vigun10g149500","low readcount"
"Vigun10g150301","low readcount"
"Vigun10g150600","low readcount"
"Vigun10g150700","low readcount"
"Vigun10g151400","low readcount"
"Vigun10g152700","low readcount"
"Vigun10g152800","low readcount"
"Vigun10g153200","low readcount"
"Vigun10g153400","low readcount"
"Vigun10g153600","low readcount"
"Vigun10g153900","low readcount"
"Vigun10g154200","low readcount"
"Vigun10g154300","low readcount"
"Vigun10g154400","low readcount"
"Vigun10g154600","low readcount"
"Vigun10g155100","low readcount"
"Vigun10g155200","low readcount"
"Vigun10g155600","low readcount"
"Vigun10g156100","low readcount"
"Vigun10g156200","low readcount"
"Vigun10g156400","low readcount"
"Vigun10g156500","low readcount"
"Vigun10g156600","low readcount"
"Vigun10g156900","low readcount"
"Vigun10g157000","low readcount"
"Vigun10g157500","low readcount"
"Vigun10g158000","low readcount"
"Vigun10g158100","low readcount"
"Vigun10g158200","low readcount"
"Vigun10g159200","low readcount"
"Vigun10g160200","low readcount"
"Vigun10g160900","low readcount"
"Vigun10g161400","low readcount"
"Vigun10g161600","low readcount"
"Vigun10g162100","low readcount"
"Vigun10g162200","low readcount"
"Vigun10g162400","low readcount"
"Vigun10g163100","low readcount"
"Vigun10g163400","low readcount"
"Vigun10g163500","low readcount"
"Vigun10g163600","low readcount"
"Vigun10g163700","low readcount"
"Vigun10g163800","low readcount"
"Vigun10g164100","low readcount"
"Vigun10g165000","low readcount"
"Vigun10g165100","low readcount"
"Vigun10g165200","low readcount"
"Vigun10g165500","low readcount"
"Vigun10g165600","low readcount"
"Vigun10g165800","low readcount"
"Vigun10g166000","low readcount"
"Vigun10g166100","low readcount"
"Vigun10g166300","low readcount"
"Vigun10g166500","low readcount"
"Vigun10g166600","low readcount"
"Vigun10g166700","low readcount"
"Vigun10g166900","low readcount"
"Vigun10g167600","low readcount"
"Vigun10g168200","low readcount"
"Vigun10g168500","low readcount"
"Vigun10g168800","low readcount"
"Vigun10g169800","low readcount"
"Vigun10g170500","low readcount"
"Vigun10g170600","low readcount"
"Vigun10g170900","low readcount"
"Vigun10g171400","low readcount"
"Vigun10g171800","low readcount"
"Vigun10g172100","low readcount"
"Vigun10g172800","low readcount"
"Vigun10g173600","low readcount"
"Vigun10g173900","low readcount"
"Vigun10g174500","low readcount"
"Vigun10g175300","low readcount"
"Vigun10g175400","low readcount"
"Vigun10g175500","low readcount"
"Vigun10g175700","low readcount"
"Vigun10g176000","low readcount"
"Vigun10g176300","low readcount"
"Vigun10g176500","low readcount"
"Vigun10g176600","low readcount"
"Vigun10g176700","low readcount"
"Vigun10g176800","low readcount"
"Vigun10g176900","low readcount"
"Vigun10g177500","low readcount"
"Vigun10g177900","low readcount"
"Vigun10g178400","low readcount"
"Vigun10g179200","low readcount"
"Vigun10g179400","low readcount"
"Vigun10g179600","low readcount"
"Vigun10g179700","low readcount"
"Vigun10g179900","low readcount"
"Vigun10g180700","low readcount"
"Vigun10g181400","low readcount"
"Vigun10g181500","low readcount"
"Vigun10g182100","low readcount"
"Vigun10g182200","low readcount"
"Vigun10g182400","low readcount"
"Vigun10g182600","low readcount"
"Vigun10g182700","low readcount"
"Vigun10g183000","low readcount"
"Vigun10g183500","low readcount"
"Vigun10g183600","low readcount"
"Vigun10g183700","low readcount"
"Vigun10g184000","low readcount"
"Vigun10g184100","low readcount"
"Vigun10g184200","low readcount"
"Vigun10g184250","low readcount"
"Vigun10g184300","low readcount"
"Vigun10g184700","low readcount"
"Vigun10g185200","low readcount"
"Vigun10g185400","low readcount"
"Vigun10g185600","low readcount"
"Vigun10g186800","low readcount"
"Vigun10g186900","low readcount"
"Vigun10g187000","low readcount"
"Vigun10g187600","low readcount"
"Vigun10g187700","low readcount"
"Vigun10g187900","low readcount"
"Vigun10g188200","low readcount"
"Vigun10g188400","low readcount"
"Vigun10g188500","low readcount"
"Vigun10g188800","low readcount"
"Vigun10g188900","low readcount"
"Vigun10g189000","low readcount"
"Vigun10g190100","low readcount"
"Vigun10g190400","low readcount"
"Vigun10g190700","low readcount"
"Vigun10g190800","low readcount"
"Vigun10g191200","low readcount"
"Vigun10g191400","low readcount"
"Vigun10g191600","low readcount"
"Vigun10g192100","low readcount"
"Vigun10g192200","low readcount"
"Vigun10g192300","low readcount"
"Vigun10g192400","low readcount"
"Vigun10g192700","low readcount"
"Vigun10g193200","low readcount"
"Vigun10g193300","low readcount"
"Vigun10g193600","low readcount"
"Vigun10g193700","low readcount"
"Vigun10g194500","low readcount"
"Vigun10g194700","low readcount"
"Vigun10g194900","low readcount"
"Vigun10g195500","low readcount"
"Vigun10g195600","low readcount"
"Vigun10g195700","low readcount"
"Vigun10g195800","low readcount"
"Vigun10g196000","low readcount"
"Vigun10g196200","low readcount"
"Vigun10g197900","low readcount"
"Vigun10g198200","low readcount"
"Vigun10g198700","low readcount"
"Vigun10g199000","low readcount"
"Vigun11g000101","low readcount"
"Vigun11g000200","low readcount"
"Vigun11g000300","low readcount"
"Vigun11g000500","low readcount"
"Vigun11g000800","low readcount"
"Vigun11g001500","low readcount"
"Vigun11g001800","low readcount"
"Vigun11g002000","low readcount"
"Vigun11g003300","low readcount"
"Vigun11g005000","low readcount"
"Vigun11g005200","low readcount"
"Vigun11g005400","low readcount"
"Vigun11g005500","low readcount"
"Vigun11g005700","low readcount"
"Vigun11g006700","low readcount"
"Vigun11g007300","low readcount"
"Vigun11g007400","low readcount"
"Vigun11g007900","low readcount"
"Vigun11g008900","low readcount"
"Vigun11g009200","low readcount"
"Vigun11g009500","low readcount"
"Vigun11g009700","low readcount"
"Vigun11g009800","low readcount"
"Vigun11g011300","low readcount"
"Vigun11g012800","low readcount"
"Vigun11g012900","low readcount"
"Vigun11g013001","low readcount"
"Vigun11g013101","low readcount"
"Vigun11g013200","low readcount"
"Vigun11g013300","low readcount"
"Vigun11g013600","low readcount"
"Vigun11g013700","low readcount"
"Vigun11g013750","low readcount"
"Vigun11g013900","low readcount"
"Vigun11g014000","low readcount"
"Vigun11g014400","low readcount"
"Vigun11g014750","low readcount"
"Vigun11g014800","low readcount"
"Vigun11g014900","low readcount"
"Vigun11g015132","low readcount"
"Vigun11g017500","low readcount"
"Vigun11g018500","low readcount"
"Vigun11g018800","low readcount"
"Vigun11g018900","low readcount"
"Vigun11g019000","low readcount"
"Vigun11g019200","low readcount"
"Vigun11g019600","low readcount"
"Vigun11g020200","low readcount"
"Vigun11g021500","low readcount"
"Vigun11g021866","low readcount"
"Vigun11g021932","low readcount"
"Vigun11g023700","low readcount"
"Vigun11g023750","low readcount"
"Vigun11g023850","low readcount"
"Vigun11g024400","low readcount"
"Vigun11g024600","low readcount"
"Vigun11g024700","low readcount"
"Vigun11g025800","low readcount"
"Vigun11g026300","low readcount"
"Vigun11g026650","low readcount"
"Vigun11g026700","low readcount"
"Vigun11g027000","low readcount"
"Vigun11g027600","low readcount"
"Vigun11g029100","low readcount"
"Vigun11g029300","low readcount"
"Vigun11g029400","low readcount"
"Vigun11g029700","low readcount"
"Vigun11g029800","low readcount"
"Vigun11g030100","low readcount"
"Vigun11g030800","low readcount"
"Vigun11g030900","low readcount"
"Vigun11g031400","low readcount"
"Vigun11g031500","low readcount"
"Vigun11g033000","low readcount"
"Vigun11g033200","low readcount"
"Vigun11g033400","low readcount"
"Vigun11g034400","low readcount"
"Vigun11g034500","low readcount"
"Vigun11g034700","low readcount"
"Vigun11g036400","low readcount"
"Vigun11g036600","low readcount"
"Vigun11g037000","low readcount"
"Vigun11g037100","low readcount"
"Vigun11g039100","low readcount"
"Vigun11g039200","low readcount"
"Vigun11g039400","low readcount"
"Vigun11g039650","low readcount"
"Vigun11g039700","low readcount"
"Vigun11g040500","low readcount"
"Vigun11g041300","low readcount"
"Vigun11g041400","low readcount"
"Vigun11g042100","low readcount"
"Vigun11g042600","low readcount"
"Vigun11g042650","low readcount"
"Vigun11g042700","low readcount"
"Vigun11g042800","low readcount"
"Vigun11g043100","low readcount"
"Vigun11g043800","low readcount"
"Vigun11g044000","low readcount"
"Vigun11g044200","low readcount"
"Vigun11g044700","low readcount"
"Vigun11g045100","low readcount"
"Vigun11g045200","low readcount"
"Vigun11g045500","low readcount"
"Vigun11g045600","low readcount"
"Vigun11g046000","low readcount"
"Vigun11g046300","low readcount"
"Vigun11g048050","low readcount"
"Vigun11g048100","low readcount"
"Vigun11g049200","low readcount"
"Vigun11g049600","low readcount"
"Vigun11g050100","low readcount"
"Vigun11g050371","low readcount"
"Vigun11g050584","low readcount"
"Vigun11g051200","low readcount"
"Vigun11g051501","low readcount"
"Vigun11g052500","low readcount"
"Vigun11g052900","low readcount"
"Vigun11g053750","low readcount"
"Vigun11g054000","low readcount"
"Vigun11g054400","low readcount"
"Vigun11g054500","low readcount"
"Vigun11g054600","low readcount"
"Vigun11g054900","low readcount"
"Vigun11g055500","low readcount"
"Vigun11g055600","low readcount"
"Vigun11g055700","low readcount"
"Vigun11g055900","low readcount"
"Vigun11g056000","low readcount"
"Vigun11g056333","low readcount"
"Vigun11g056500","low readcount"
"Vigun11g056600","low readcount"
"Vigun11g056700","low readcount"
"Vigun11g056950","low readcount"
"Vigun11g057000","low readcount"
"Vigun11g057100","low readcount"
"Vigun11g058700","low readcount"
"Vigun11g058900","low readcount"
"Vigun11g059000","low readcount"
"Vigun11g059200","low readcount"
"Vigun11g059400","low readcount"
"Vigun11g060032","low readcount"
"Vigun11g060632","low readcount"
"Vigun11g061100","low readcount"
"Vigun11g061300","low readcount"
"Vigun11g061550","low readcount"
"Vigun11g061600","low readcount"
"Vigun11g062400","low readcount"
"Vigun11g063600","low readcount"
"Vigun11g063900","low readcount"
"Vigun11g064200","low readcount"
"Vigun11g066300","low readcount"
"Vigun11g066400","low readcount"
"Vigun11g066500","low readcount"
"Vigun11g066750","low readcount"
"Vigun11g066900","low readcount"
"Vigun11g066950","low readcount"
"Vigun11g067000","low readcount"
"Vigun11g067500","low readcount"
"Vigun11g068051","low readcount"
"Vigun11g069100","low readcount"
"Vigun11g069700","low readcount"
"Vigun11g070000","low readcount"
"Vigun11g070501","low readcount"
"Vigun11g070551","low readcount"
"Vigun11g070601","low readcount"
"Vigun11g070900","low readcount"
"Vigun11g071300","low readcount"
"Vigun11g071400","low readcount"
"Vigun11g071466","low readcount"
"Vigun11g071500","low readcount"
"Vigun11g071800","low readcount"
"Vigun11g072100","low readcount"
"Vigun11g072500","low readcount"
"Vigun11g072600","low readcount"
"Vigun11g072800","low readcount"
"Vigun11g073500","low readcount"
"Vigun11g074900","low readcount"
"Vigun11g075000","low readcount"
"Vigun11g076200","low readcount"
"Vigun11g076400","low readcount"
"Vigun11g076500","low readcount"
"Vigun11g076600","low readcount"
"Vigun11g077100","low readcount"
"Vigun11g077150","low readcount"
"Vigun11g077200","low readcount"
"Vigun11g077400","low readcount"
"Vigun11g077500","low readcount"
"Vigun11g077550","low readcount"
"Vigun11g077800","low readcount"
"Vigun11g077900","low readcount"
"Vigun11g078000","low readcount"
"Vigun11g078233","low readcount"
"Vigun11g078266","low readcount"
"Vigun11g078500","low readcount"
"Vigun11g079200","low readcount"
"Vigun11g079500","low readcount"
"Vigun11g080800","low readcount"
"Vigun11g081400","low readcount"
"Vigun11g081600","low readcount"
"Vigun11g082400","low readcount"
"Vigun11g082600","low readcount"
"Vigun11g082800","low readcount"
"Vigun11g082900","low readcount"
"Vigun11g083100","low readcount"
"Vigun11g083166","low readcount"
"Vigun11g085100","low readcount"
"Vigun11g085500","low readcount"
"Vigun11g085600","low readcount"
"Vigun11g085800","low readcount"
"Vigun11g086200","low readcount"
